id,width,height,area_ratio,box_scale,total_corners,error,perimeter,file,label
248,260,212,0.49909288824383163,0.8153846153846154,487,0.3444292284862057,0.9578885750497802,./data/img/248.png,BOLT
249,331,337,0.43241862174688694,0.9821958456973294,453,0.02129000007823259,0.8625096046995974,./data/img/249.png,WASHER
250,265,241,0.4949659437876771,0.909433962264151,508,0.15060998255017166,0.86942889473655,./data/img/250.png,NUT
251,261,229,0.4764677341096555,0.8773946360153256,423,0.12864767529539453,0.8545686358091783,./data/img/251.png,NUT
252,320,670,0.43907182835820896,0.47761194029850745,946,0.5509606494745256,1.0645317420814977,./data/img/252.png,BOLT
253,337,332,0.40676951127953953,0.9851632047477745,352,0.013620653689693465,0.830236913377394,./data/img/253.png,WASHER
254,308,312,0.33844280719280717,0.9871794871794872,352,0.017405272207441636,0.8360267919878805,./data/img/254.png,WASHER
255,259,261,0.5474785129957543,0.9923371647509579,399,0.007113933864705035,0.835239266203,./data/img/255.png,WASHER
256,201,204,0.5180957955321432,0.9852941176470589,280,0.0662036228361257,0.8502050401251993,./data/img/256.png,NUT
257,240,497,0.4835764587525151,0.482897384305835,567,0.5174969938044376,1.1245867157079472,./data/img/257.png,BOLT
258,385,399,0.2617778211763174,0.9649122807017544,534,0.03890473684862003,0.8495125638283029,./data/img/258.png,WASHER
259,267,274,0.4895158424232483,0.9744525547445255,418,0.02426278058536448,0.8336996767745661,./data/img/259.png,WASHER
260,369,379,0.3324323744556707,0.9736147757255936,1117,0.03585590178690533,0.849575289589836,./data/img/260.png,WASHER
261,325,326,0.4406512505899009,0.9969325153374233,493,0.012081516177003383,0.8410131508304227,./data/img/261.png,WASHER
262,374,375,0.25163636363636366,0.9973333333333333,384,0.023794607841892686,0.8699648011828933,./data/img/262.png,WASHER
263,273,254,0.4968705834847567,0.9304029304029304,482,0.07203826322436128,0.8919794217911345,./data/img/263.png,WASHER
264,301,302,0.3313348441178412,0.9966887417218543,539,0.010903623684277856,0.8368648489316305,./data/img/264.png,WASHER
265,324,321,0.47302988346602054,0.9907407407407407,596,0.016431923494994435,0.8324700966361881,./data/img/265.png,WASHER
266,248,253,0.541374474053296,0.9802371541501976,365,0.031761955989115076,0.8580454432083937,./data/img/266.png,WASHER
267,258,255,0.5103967168262654,0.9883720930232558,340,0.01951119746991988,0.8360822707356533,./data/img/267.png,WASHER
268,300,303,0.2812981298129813,0.9900990099009901,242,0.01737977740043274,0.8318897252454489,./data/img/268.png,WASHER
270,326,326,0.43324927547141406,1.0,346,0.0008419136326848159,0.8362516958289351,./data/img/270.png,WASHER
271,325,331,0.5095793632349523,0.9818731117824774,593,0.026724912879471933,0.828658639021763,./data/img/271.png,WASHER
272,254,262,0.5368906653843842,0.9694656488549618,390,0.02916309551096143,0.834529674445936,./data/img/272.png,WASHER
273,269,267,0.5127605363184495,0.9925650557620818,472,0.013304079567760996,0.8573463080979106,./data/img/273.png,WASHER
274,384,397,0.22449622166246852,0.9672544080604534,445,0.03211630766585933,0.8469683953802961,./data/img/274.png,WASHER
275,313,329,0.4495178535012673,0.9513677811550152,666,0.06699201415640281,0.8957257173328756,./data/img/275.png,WASHER
276,366,377,0.286986708411242,0.9708222811671088,699,0.039596813919157446,0.8957649852032616,./data/img/276.png,WASHER
277,324,328,0.4117359229147847,0.9878048780487805,885,0.07535763692511034,1.0762839711334076,./data/img/277.png,WASHER
278,262,256,0.510183086832061,0.9770992366412213,784,0.07580956133463138,0.9676774515838696,./data/img/278.png,WASHER
279,254,250,0.5297795275590551,0.984251968503937,597,0.05902796065704276,0.8727793009981276,./data/img/279.png,WASHER
280,320,317,0.4156742902208202,0.990625,482,0.046711639959948315,0.8614804038260384,./data/img/280.png,WASHER
281,367,362,0.26030830836858504,0.9863760217983651,482,0.019830819367869075,0.832087029481948,./data/img/281.png,WASHER
282,292,293,0.333804759455795,0.9965870307167235,439,0.01068908117167977,0.8406856043725951,./data/img/282.png,WASHER
283,245,246,0.5646922183507549,0.9959349593495935,309,0.007595598786436347,0.8287976432720658,./data/img/283.png,WASHER
284,317,314,0.42398882838714863,0.9905362776025236,277,0.015453194296352573,0.8333948415168303,./data/img/284.png,WASHER
285,246,246,0.5709729658272192,1.0,219,0.0028282645277279057,0.8297409244426867,./data/img/285.png,WASHER
286,307,301,0.2750332766998171,0.9804560260586319,691,0.023512095640761226,0.8323087468743324,./data/img/286.png,WASHER
287,253,254,0.5510877345865364,0.9960629921259843,387,0.021254385109891666,0.8289020716321068,./data/img/287.png,WASHER
288,252,257,0.5155024396269532,0.980544747081712,461,0.027483584826992973,0.832829481960514,./data/img/288.png,WASHER
289,322,335,0.4034300546954668,0.9611940298507463,366,0.03784191478974054,0.8298875282162763,./data/img/289.png,WASHER
290,376,389,0.2450705573483564,0.9665809768637532,333,0.04019425911450007,0.8478751009585811,./data/img/290.png,WASHER
291,371,375,0.38461096136567835,0.9893333333333333,948,0.07428705228633713,1.0075558217057594,./data/img/291.png,WASHER
292,334,350,0.26591103507271174,0.9542857142857143,392,0.07856142870357072,0.9370566982100581,./data/img/292.png,WASHER
293,356,361,0.4831849730772822,0.9861495844875346,886,0.023529393206918756,0.8669917344049429,./data/img/293.png,WASHER
294,356,362,0.42416506300825624,0.9834254143646409,503,0.02719481185140273,0.8584125095921307,./data/img/294.png,WASHER
295,295,292,0.4675760390062689,0.9898305084745763,627,0.06539816339744835,0.8901185024739124,./data/img/295.png,WASHER
296,335,333,0.3340773609430326,0.9940298507462687,776,0.016028593337301243,0.8335216380878837,./data/img/296.png,WASHER
297,365,355,0.39700559521512635,0.9726027397260274,481,0.023457836882154644,0.8459398966696527,./data/img/297.png,WASHER
298,416,412,0.25402002427184467,0.9903846153846154,555,0.02430637807940097,0.8366494836726627,./data/img/298.png,WASHER
299,287,285,0.4991503148114188,0.9930313588850174,366,0.018556268995428095,0.8357922297257644,./data/img/299.png,WASHER
300,436,424,0.20241366626276613,0.9724770642201835,609,0.030032453440373922,0.8397451169962107,./data/img/300.png,WASHER
301,282,288,0.5432796493301812,0.9791666666666666,486,0.026717607841892692,0.8295272193456951,./data/img/301.png,WASHER
302,299,298,0.48749747480415706,0.9966555183946488,453,0.01519984346814102,0.8316720012244667,./data/img/302.png,WASHER
303,417,432,0.22862820854427568,0.9652777777777778,493,0.03885431051678979,0.8444501293562046,./data/img/303.png,WASHER
304,298,302,0.5229454642428553,0.9867549668874173,515,0.03506923045591068,0.8385246436794599,./data/img/304.png,WASHER
305,373,388,0.3823415604875487,0.961340206185567,538,0.03986529593012976,0.8352602825214922,./data/img/305.png,WASHER
306,297,306,0.4879294029620827,0.9705882352941176,421,0.03439961583027328,0.8430126211536464,./data/img/306.png,WASHER
307,219,234,0.5836748234008508,0.9358974358974359,583,0.0939031674152728,0.9459072638294818,./data/img/307.png,NUT
308,299,289,0.31685780745506936,0.9665551839464883,487,0.44745451623466487,1.6338040653337427,./data/img/308.png,NUT
309,288,295,0.47309322033898304,0.976271186440678,455,0.08602442022020043,1.0348174120099836,./data/img/309.png,NUT
310,304,293,0.4008779414406323,0.9638157894736842,520,0.09972144075201884,0.8348537334045972,./data/img/310.png,NUT
311,230,213,0.6548479281486017,0.9260869565217391,491,0.09268549799102103,0.8563292446308696,./data/img/311.png,NUT
312,213,232,0.567124008418326,0.9181034482758621,417,0.0996074380704566,0.8503463095493531,./data/img/312.png,NUT
313,235,216,0.6244089834515366,0.9191489361702128,466,0.10234700902895578,0.8421230752293657,./data/img/313.png,NUT
314,276,312,0.2818422519509476,0.8846153846153846,284,0.24068046122782297,0.9037606246820112,./data/img/314.png,NUT
315,246,233,0.4023517917582609,0.9471544715447154,157,0.12547351537048024,0.8283692783751916,./data/img/315.png,NUT
316,290,309,0.48764646802812184,0.9385113268608414,610,0.12890105926154685,0.9116616813288706,./data/img/316.png,NUT
317,224,250,0.4385357142857143,0.896,406,0.12400616339744826,1.14080633103596,./data/img/317.png,NUT
318,228,262,0.47443752511048615,0.8702290076335878,457,0.17398274471555322,0.9572320770244209,./data/img/318.png,NUT
319,301,337,0.38648619340083007,0.8931750741839762,419,0.1925955500082311,1.1576262940433706,./data/img/319.png,NUT
320,282,323,0.48858221900182247,0.8730650154798761,822,0.1643244446806965,1.0708546952767806,./data/img/320.png,NUT
322,221,208,0.6487991646362687,0.9411764705882353,260,0.09645854299655555,0.8404542325815677,./data/img/322.png,NUT
323,281,281,0.44917110978837654,1.0,328,0.05589879028920499,0.8574761244537992,./data/img/323.png,NUT
324,224,200,0.4591294642857143,0.8928571428571429,249,0.12154492679030537,0.9122582706359198,./data/img/324.png,NUT
325,210,221,0.4799612152553329,0.9502262443438914,338,0.08895460163581355,0.8297102528769013,./data/img/325.png,NUT
326,280,258,0.6011074197120708,0.9214285714285714,445,0.1016672960505095,0.8521683152945069,./data/img/326.png,NUT
327,259,280,0.5115554329840044,0.925,488,0.08881653074438706,0.855796225659259,./data/img/327.png,NUT
328,213,237,0.4990194330540203,0.8987341772151899,317,0.12346720503963525,0.8399775429566702,./data/img/328.png,NUT
329,290,279,0.48364849833147944,0.9620689655172414,584,0.10738983997295364,0.9706111342919522,./data/img/329.png,NUT
330,285,280,0.4457518796992481,0.9824561403508771,539,0.05558591347439507,0.8674597978591919,./data/img/330.png,NUT
331,220,222,0.44477886977886977,0.990990990990991,409,0.06518470669750505,1.1335164691528044,./data/img/331.png,NUT
332,211,249,0.4482765183958583,0.8473895582329317,436,0.1759805733585779,0.8931285586046136,./data/img/332.png,NUT
333,288,281,0.46509242783708976,0.9756944444444444,361,0.10157534318139887,0.9511906563292907,./data/img/333.png,NUT
334,265,303,0.23462233015754405,0.8745874587458746,258,0.2691415872447835,0.8033425218202699,./data/img/334.png,NUT
335,296,240,0.3894847972972973,0.8108108108108109,613,0.3216073032805747,1.03668378860648,./data/img/335.png,NUT
336,320,275,0.4365227272727273,0.859375,588,0.17435324152244833,1.0786487792720314,./data/img/336.png,NUT
337,215,221,0.6466589498053247,0.9728506787330317,276,0.08244367843604287,0.8392633667232794,./data/img/337.png,NUT
338,257,285,0.5991535258379411,0.9017543859649123,486,0.10829136130449664,0.8520858180039044,./data/img/338.png,NUT
339,173,231,0.43675399744763904,0.7489177489177489,402,0.2517687336641224,1.041380734136789,./data/img/339.png,NUT
340,299,255,0.2550331169257,0.8528428093645485,404,0.2777416494882079,0.821015715061112,./data/img/340.png,NUT
341,215,219,0.4808537750876075,0.9817351598173516,282,0.06353039583630482,0.8840266473007642,./data/img/341.png,NUT
342,234,212,0.5039509756490889,0.905982905982906,431,0.14705715967182914,1.014705013400236,./data/img/342.png,NUT
343,226,227,0.42668901797200887,0.9955947136563876,368,0.08509348059747161,0.8569604825499831,./data/img/343.png,NUT
344,228,223,0.44982692156399967,0.9780701754385965,417,0.0625796038406616,0.9780545296795881,./data/img/344.png,NUT
345,200,245,0.3407142857142857,0.8163265306122449,318,0.301658055109235,0.9303885443826739,./data/img/345.png,NUT
346,364,303,0.2971203713777971,0.8324175824175825,315,0.5406851154563783,0.8701064406127587,./data/img/346.png,BOLT
347,252,172,0.5391057585825028,0.6825396825396826,524,0.41742134303967554,1.5095658243264791,./data/img/347.png,BOLT
348,244,437,0.4367708294256668,0.5583524027459954,574,0.4888474143229912,1.0095188195834952,./data/img/348.png,BOLT
349,644,249,0.48495223128539,0.38664596273291924,1465,0.5575942110036364,1.0501345530869846,./data/img/349.png,BOLT
350,414,174,0.4525098561830196,0.42028985507246375,372,0.598299281276512,1.0267931863564213,./data/img/350.png,BOLT
351,264,178,0.5250468164794008,0.6742424242424242,488,0.36332229103748503,0.8945794314550598,./data/img/351.png,BOLT
352,270,258,0.36169968418030435,0.9555555555555556,466,0.3712486435071876,0.958209449368896,./data/img/352.png,BOLT
353,204,389,0.3756237713594435,0.5244215938303342,278,0.5911191142238372,0.9402891120058288,./data/img/353.png,BOLT
354,372,418,0.3295390235118588,0.8899521531100478,467,0.46121259072283,0.9687413798857338,./data/img/354.png,BOLT
355,260,182,0.5853338968723584,0.7,353,0.341685145645969,0.9875945829158455,./data/img/355.png,BOLT
356,343,446,0.3307207572330662,0.7690582959641256,677,0.48574655166184133,0.9665754383054523,./data/img/356.png,BOLT
357,633,308,0.4261402105004001,0.48657187993680884,1629,0.5283484315605373,1.0219877435727782,./data/img/357.png,BOLT
358,602,417,0.35499573762916575,0.6926910299003323,1246,0.5247843180756527,1.0949150349604837,./data/img/358.png,BOLT
359,216,265,0.45167714884696014,0.8150943396226416,592,0.41959538660855544,1.275683234858166,./data/img/359.png,BOLT
360,244,667,0.4856895322830388,0.3658170914542729,1647,0.575478385655135,1.2654205381412276,./data/img/360.png,BOLT
361,430,305,0.36661837590545177,0.7093023255813954,773,0.4765257999577511,0.9513347663036009,./data/img/361.png,BOLT
362,168,274,0.5499435175530066,0.6131386861313869,288,0.435019880057899,1.0589224363074583,./data/img/362.png,BOLT
363,389,259,0.31372393326120834,0.6658097686375322,434,0.5817218725984183,1.0488995300766863,./data/img/363.png,BOLT
364,401,167,0.4511177146952977,0.4164588528678304,223,0.5997649894744005,0.9911704964830842,./data/img/364.png,BOLT
365,247,170,0.5495356037151703,0.6882591093117408,423,0.40246285877026217,1.3481175949533495,./data/img/365.png,BOLT
366,448,296,0.3590130308880309,0.6607142857142857,506,0.5246061512801012,1.0513906204892742,./data/img/366.png,BOLT
367,184,273,0.46555980251632423,0.673992673992674,450,0.4269068378731557,1.0825868731515413,./data/img/367.png,BOLT
368,407,161,0.49466632075327727,0.3955773955773956,352,0.591403632793581,1.0219026151257502,./data/img/368.png,BOLT
369,417,407,0.3126933342760681,0.9760191846522782,1243,0.4497673874426726,1.2709645288951188,./data/img/369.png,BOLT
370,195,333,0.42604142604142603,0.5855855855855856,397,0.4856524717598647,1.0120799999796983,./data/img/370.png,BOLT
371,162,260,0.5715811965811965,0.6230769230769231,575,0.4023730154684542,1.3664290834377162,./data/img/371.png,BOLT
374,350,310,0.2836589861751152,0.8857142857142857,442,0.5350757144178564,0.9076028024608439,./data/img/374.png,BOLT
375,432,618,0.3070013784010548,0.6990291262135923,1557,0.5344084376928577,1.1961567916188922,./data/img/375.png,BOLT
377,575,508,0.30174255391989047,0.8834782608695653,1547,0.47724995923865815,0.9204781177631706,./data/img/377.png,BOLT
378,451,223,0.48768556173127975,0.49445676274944567,864,0.49587647962991516,1.2505190605048964,./data/img/378.png,BOLT
381,274,200,0.505985401459854,0.7299270072992701,537,0.3824065282543932,1.0508750739982862,./data/img/381.png,BOLT
382,466,243,0.5280117981596284,0.5214592274678111,598,0.48159813024156034,1.214091637491003,./data/img/382.png,BOLT
383,443,445,0.24713013924468005,0.9955056179775281,1027,0.01843439619633725,0.884659649216914,./data/img/383.png,WASHER
384,227,297,0.4161438170248743,0.7643097643097643,487,0.39607281110913306,1.2430950567012524,./data/img/384.png,BOLT
385,281,158,0.48213883508266137,0.5622775800711743,227,0.501124914578411,1.0675128168831653,./data/img/385.png,BOLT
386,380,543,0.32257439178055636,0.6998158379373849,1039,0.51345896740221,1.0822941403864264,./data/img/386.png,BOLT
387,306,304,0.4824668902648779,0.9934640522875817,467,0.00553251343375912,0.845774421633267,./data/img/387.png,WASHER
388,226,224,0.4811156763590392,0.9911504424778761,376,0.08129055904315273,0.9102606915103064,./data/img/388.png,NUT
389,244,234,0.3920414740086871,0.9590163934426229,240,0.10753099059443832,0.8348991175076952,./data/img/389.png,NUT
390,312,316,0.4727462674456345,0.9873417721518988,562,0.02170344300007611,0.8347708705314405,./data/img/390.png,WASHER
391,293,329,0.3421372034399411,0.8905775075987842,417,0.19612515224640567,0.8912360170838151,./data/img/391.png,NUT
392,834,599,0.31612639771321505,0.7182254196642686,2661,0.5330130211515328,1.0408430698861297,./data/img/392.png,BOLT
393,417,421,0.44927858188508574,0.9904988123515439,1102,0.015305464755486182,0.8514605571375826,./data/img/393.png,WASHER
394,339,303,0.43689944215660503,0.8938053097345132,552,0.10844181947423152,0.9179429377536537,./data/img/394.png,NUT
395,246,231,0.634181536620561,0.9390243902439024,347,0.09974478247339516,0.8352287389197439,./data/img/395.png,NUT
396,343,300,0.4770651117589893,0.8746355685131195,672,0.13149120286229712,0.8782603225292722,./data/img/396.png,NUT
397,278,329,0.3747020620585598,0.8449848024316109,460,0.42948404582647237,1.1327617635836909,./data/img/397.png,BOLT
398,325,222,0.5285932085932086,0.683076923076923,584,0.3976206486045489,1.2273352328122642,./data/img/398.png,BOLT
399,499,503,0.16318920146455934,0.9920477137176938,279,0.011627269871921551,0.8372464223417218,./data/img/399.png,WASHER
400,332,342,0.49097266258014516,0.9707602339181286,674,0.029580133918292242,0.8355127603965272,./data/img/400.png,WASHER
401,326,316,0.348654577929642,0.9693251533742331,765,0.3792057963531485,1.1149336470064717,./data/img/401.png,BOLT
402,411,430,0.27800599784982744,0.9558139534883721,1453,0.06681784971437628,0.876626926284908,./data/img/402.png,WASHER
403,243,241,0.4865187917285658,0.9917695473251029,462,0.29600799590942983,1.0989954020858796,./data/img/403.png,BOLT
404,354,361,0.421428236067421,0.9806094182825484,833,0.036443658751228576,0.8548515534067488,./data/img/404.png,WASHER
405,215,215,0.5782152514872905,1.0,446,0.1363013543114558,0.8907225827838099,./data/img/405.png,NUT
406,226,201,0.4311847840443799,0.8893805309734514,242,0.4021849125555656,0.8673879860156593,./data/img/406.png,BOLT
407,455,435,0.31573070607553366,0.9560439560439561,433,0.44660574702261435,0.9962055818418438,./data/img/407.png,BOLT
408,280,283,0.4874684502776376,0.9893992932862191,454,0.013332086907543256,0.8337767342267621,./data/img/408.png,WASHER
409,338,345,0.3068776262756196,0.9797101449275363,624,0.024646220528303144,0.8387460057592322,./data/img/409.png,WASHER
410,272,273,0.45201734539969834,0.9963369963369964,372,0.08869620845373509,0.958937395603285,./data/img/410.png,NUT
411,667,614,0.27909742197305254,0.9205397301349325,2127,0.47771916931128294,0.9522423861456699,./data/img/411.png,BOLT
412,83,82,0.6918895092565384,0.9879518072289156,85,0.07390157463275096,0.8257346099073236,./data/img/412.png,NUT
413,94,88,0.6652562862669246,0.9361702127659575,140,0.11218630282705448,0.8336895157347669,./data/img/413.png,WASHER
414,93,89,0.6977165639724537,0.956989247311828,99,0.04369392013233093,0.8303565402607341,./data/img/414.png,WASHER
415,88,78,0.6860431235431236,0.8863636363636364,116,0.17331138653794417,0.8715737318418112,./data/img/415.png,NUT
416,91,93,0.662767340186695,0.978494623655914,110,0.054446608304373936,0.8325867257688356,./data/img/416.png,WASHER
417,61,137,0.5333253559889912,0.44525547445255476,166,0.5569096983753373,0.9578809292629512,./data/img/417.png,BOLT
418,91,93,0.6826184568120052,0.978494623655914,154,0.044503262252807284,0.87551876384279,./data/img/418.png,WASHER
419,52,138,0.6390746934225195,0.37681159420289856,129,0.5535141054264338,1.0168208313615699,./data/img/419.png,BOLT
420,83,80,0.6536144578313253,0.963855421686747,172,0.13406995901364804,0.9453708741562498,./data/img/420.png,NUT
421,92,84,0.6713250517598344,0.9130434782608695,111,0.11745156604395109,0.8289946879852902,./data/img/421.png,WASHER
422,84,133,0.40440386680988183,0.631578947368421,184,0.5490083166000035,1.0395028159915027,./data/img/422.png,BOLT
423,91,89,0.6952710211137177,0.978021978021978,105,0.021661899661184498,0.8323999885055754,./data/img/423.png,WASHER
424,91,87,0.6914235190097259,0.9560439560439561,143,0.053179832278018216,0.8752952780616418,./data/img/424.png,WASHER
425,81,82,0.6936163806082505,0.9878048780487805,156,0.06752189926895329,0.8622030893717807,./data/img/425.png,NUT
426,93,88,0.6717986314760508,0.946236559139785,113,0.06623987920274368,0.8454385910244936,./data/img/426.png,WASHER
427,139,61,0.5624484019341903,0.43884892086330934,228,0.5472893698567413,0.9835102710127831,./data/img/427.png,BOLT
428,93,85,0.6559139784946236,0.9139784946236559,139,0.12931075444843684,0.8365340718392575,./data/img/428.png,WASHER
429,92,89,0.6684171958964338,0.967391304347826,134,0.03799740725378095,0.8463865110228733,./data/img/429.png,WASHER
430,84,82,0.687137049941928,0.9761904761904762,94,0.09144975069903556,0.8594001441834921,./data/img/430.png,NUT
431,103,126,0.3393435043920481,0.8174603174603174,128,0.5177929731732104,0.8347506455458928,./data/img/431.png,BOLT
432,93,89,0.7032741331400266,0.956989247311828,98,0.047509390128862315,0.8294138305789822,./data/img/432.png,WASHER
433,91,90,0.6929181929181929,0.989010989010989,115,0.02063545357979336,0.8317077541878211,./data/img/433.png,WASHER
434,83,77,0.7002034110467845,0.927710843373494,99,0.1300055084402702,0.9027412392199039,./data/img/434.png,NUT
435,95,126,0.36758563074352546,0.753968253968254,90,0.5193991712079798,0.9631900633622079,./data/img/435.png,BOLT
436,82,81,0.6788617886178862,0.9878048780487805,146,0.09154034067287953,0.8282427604944428,./data/img/436.png,NUT
437,93,86,0.6307826956739184,0.9247311827956989,139,0.13763541625905076,0.8299436828943604,./data/img/437.png,WASHER
439,74,86,0.6137649277184161,0.8604651162790697,120,0.38619589189934117,0.9649271618574857,./data/img/439.png,WASHER
440,105,119,0.5037214885954382,0.8823529411764706,148,0.49544688876995024,0.9088969933135169,./data/img/440.png,BOLT
